From_Dept,To_Dept,Eligible_Weeks,Joint_Events,Support,Confidence,Lift
7,1,2700,241,0.08925925925925926,0.46257197696737046,2.218373601797336
1,7,2700,241,0.08925925925925926,0.4280639431616341,2.2183736017973357
2,90,2700,22,0.008148148148148147,0.34375,2.215095465393795
90,2,2700,22,0.008148148148148147,0.05250596658711217,2.215095465393795
72,95,2512,67,0.026671974522292995,0.14692982456140352,2.210106103582309
95,72,2512,67,0.026671974522292995,0.40119760479041916,2.210106103582309
33,79,2225,22,0.009887640449438202,0.06853582554517133,2.2100320556232784
79,33,2225,22,0.009887640449438202,0.3188405797101449,2.2100320556232784
46,21,2700,24,0.008888888888888889,0.147239263803681,2.208588957055215
21,46,2700,24,0.008888888888888889,0.13333333333333333,2.2085889570552144
30,23,2220,70,0.03153153153153153,0.2834008097165992,2.2075431493714044
23,30,2220,70,0.03153153153153153,0.24561403508771928,2.207543149371404
4,7,2700,23,0.008518518518518519,0.42592592592592593,2.2072936660268714
7,4,2700,23,0.008518518518518519,0.044145873320537425,2.2072936660268714
91,98,2295,74,0.03224400871459695,0.4805194805194805,2.2055844155844153
98,91,2295,74,0.03224400871459695,0.148,2.2055844155844153
26,25,2306,116,0.05030355594102342,0.37540453074433655,2.2027553381588807
25,26,2306,116,0.05030355594102342,0.2951653944020356,2.2027553381588802
6,46,2472,40,0.016181229773462782,0.13333333333333333,2.1973333333333334
46,6,2472,40,0.016181229773462782,0.26666666666666666,2.1973333333333334
55,72,2221,70,0.0315173345339937,0.330188679245283,2.1891016615038015
72,55,2221,70,0.0315173345339937,0.208955223880597,2.1891016615038015
5,72,2465,172,0.06977687626774848,0.3747276688453159,2.188871335790767
72,5,2465,172,0.06977687626774848,0.4075829383886256,2.188871335790767
30,46,2220,33,0.014864864864864866,0.13360323886639677,2.180876399142653
46,30,2220,33,0.014864864864864866,0.2426470588235294,2.180876399142653
20,74,2422,62,0.02559867877786953,0.17174515235457063,2.177836434569477
74,20,2422,62,0.02559867877786953,0.32460732984293195,2.177836434569477
17,26,2353,37,0.01572460688482788,0.31092436974789917,2.1773959583833533
26,17,2353,37,0.01572460688482788,0.11011904761904762,2.1773959583833533
14,33,2225,43,0.019325842696629212,0.31386861313868614,2.175569047456625
33,14,2225,43,0.019325842696629212,0.13395638629283488,2.1755690474566247
24,46,2221,55,0.024763619990995047,0.13285024154589373,2.1695616652458085
46,24,2221,55,0.024763619990995047,0.40441176470588236,2.1695616652458085
81,96,1960,67,0.034183673469387756,0.4527027027027027,2.169431044736668
96,81,1960,67,0.034183673469387756,0.16381418092909536,2.169431044736668
1,23,2291,135,0.05892623308598865,0.30201342281879195,2.1690054911531425
23,1,2291,135,0.05892623308598865,0.4231974921630094,2.169005491153142
34,9,2221,139,0.06258442143178748,0.4028985507246377,2.166677194090606
9,34,2221,139,0.06258442143178748,0.3365617433414044,2.1666771940906058
3,55,2327,50,0.021486892995272882,0.2183406113537118,2.162036606893989
55,3,2327,50,0.021486892995272882,0.2127659574468085,2.1620366068939885
46,55,2327,31,0.013321873657069187,0.21830985915492956,2.1617320946958345
55,46,2327,31,0.013321873657069187,0.13191489361702127,2.1617320946958345
22,46,2226,38,0.017070979335130278,0.13194444444444445,2.1596200980392157
46,22,2226,38,0.017070979335130278,0.27941176470588236,2.1596200980392157
23,74,2291,52,0.022697512003491925,0.16300940438871472,2.158696794534945
74,23,2291,52,0.022697512003491925,0.30057803468208094,2.158696794534945
92,96,1960,116,0.05918367346938776,0.44787644787644787,2.1463027819996032
96,92,1960,116,0.05918367346938776,0.28361858190709044,2.1463027819996032
26,74,2353,53,0.02252443688907777,0.15773809523809523,2.145420451417561
74,26,2353,53,0.02252443688907777,0.3063583815028902,2.145420451417561
9,2,2640,31,0.011742424242424242,0.05016181229773463,2.1359223300970878
2,9,2640,31,0.011742424242424242,0.5,2.1359223300970873
1,4,2700,24,0.008888888888888889,0.04262877442273535,2.1314387211367674
4,1,2700,24,0.008888888888888889,0.4444444444444444,2.1314387211367674
2,96,1960,26,0.013265306122448979,0.4406779661016949,2.111806390120592
96,2,1960,26,0.013265306122448979,0.06356968215158924,2.111806390120592
9,26,2294,129,0.05623365300784656,0.279826464208243,2.1115852266240442
26,9,2294,129,0.05623365300784656,0.4243421052631579,2.111585226624044
59,11,2528,29,0.011471518987341773,0.37662337662337664,2.1017746050858634
11,59,2528,29,0.011471518987341773,0.0640176600441501,2.101774605085863
4,16,2700,25,0.009259259259259259,0.46296296296296297,2.100840336134454
16,4,2700,25,0.009259259259259259,0.04201680672268908,2.100840336134454
14,30,2220,32,0.014414414414414415,0.23357664233576642,2.099352817754662
30,14,2220,32,0.014414414414414415,0.12955465587044535,2.099352817754662
17,24,2221,43,0.01936064835659613,0.39090909090909093,2.0971234079929735
24,17,2221,43,0.01936064835659613,0.10386473429951691,2.0971234079929735
1,26,2353,152,0.06459838504037399,0.2992125984251969,2.0953787026621673
26,1,2353,152,0.06459838504037399,0.4523809523809524,2.0953787026621673
17,20,2426,42,0.01731244847485573,0.31343283582089554,2.094732946836068
20,17,2426,42,0.01731244847485573,0.11570247933884298,2.094732946836068
46,44,2229,48,0.021534320323014805,0.35294117647058826,2.081232492997199
44,46,2229,48,0.021534320323014805,0.12698412698412698,2.0812324929971986
23,67,2291,77,0.03360977738978612,0.2413793103448276,2.0789473684210527
67,23,2291,77,0.03360977738978612,0.2894736842105263,2.0789473684210527
17,92,2696,52,0.019287833827893175,0.29213483146067415,2.0780884053244786
92,17,2696,52,0.019287833827893175,0.13720316622691292,2.0780884053244786
14,20,2426,46,0.018961253091508656,0.3108108108108108,2.0772094408458046
20,14,2426,46,0.018961253091508656,0.12672176308539945,2.0772094408458046
82,40,2700,20,0.007407407407407408,0.029985007496251874,2.0758851343558993
40,82,2700,20,0.007407407407407408,0.5128205128205128,2.075885134355899
2,11,2699,24,0.00889218228973694,0.375,2.0740266393442623
11,2,2699,24,0.00889218228973694,0.04918032786885246,2.0740266393442623
23,32,2270,101,0.04449339207048458,0.32792207792207795,2.073490576276092
32,23,2270,101,0.04449339207048458,0.28133704735376047,2.073490576276092
27,28,2238,87,0.0388739946380697,0.2230769230769231,2.0715608043408875
28,27,2238,87,0.0388739946380697,0.36099585062240663,2.071560804340887
7,24,2221,147,0.06618640252138676,0.3858267716535433,2.0698581155616416
24,7,2221,147,0.06618640252138676,0.35507246376811596,2.0698581155616416
23,72,2281,103,0.04515563349408154,0.3301282051282051,2.0687429557621866
72,23,2281,103,0.04515563349408154,0.28296703296703296,2.0687429557621866
2,32,2428,20,0.008237232289950576,0.3508771929824561,2.067790836314086
32,2,2428,20,0.008237232289950576,0.04854368932038835,2.067790836314086
23,97,2209,85,0.03847894975101856,0.288135593220339,2.0665309267004184
97,23,2209,85,0.03847894975101856,0.275974025974026,2.066530926700418
17,91,2696,39,0.014465875370919881,0.21910112359550563,2.065372829417773
91,17,2696,39,0.014465875370919881,0.13636363636363635,2.065372829417773
21,83,2449,41,0.016741527153940384,0.3014705882352941,2.0622946105816626
83,21,2449,41,0.016741527153940384,0.11452513966480447,2.0622946105816626
26,95,2353,48,0.020399490012749683,0.14285714285714285,2.0622261174408414
95,26,2353,48,0.020399490012749683,0.294478527607362,2.0622261174408414
3,79,2700,24,0.008888888888888889,0.07407407407407407,2.061855670103093
79,3,2700,24,0.008888888888888889,0.24742268041237114,2.061855670103093
14,32,2428,57,0.023476112026359144,0.3496932515337423,2.060813627970695
32,14,2428,57,0.023476112026359144,0.1383495145631068,2.060813627970695
26,14,2353,42,0.017849553761155972,0.125,2.056818181818182
14,26,2353,42,0.017849553761155972,0.2937062937062937,2.0568181818181817
26,27,2220,100,0.04504504504504504,0.35842293906810035,2.056069572948793
27,26,2220,100,0.04504504504504504,0.25839793281653745,2.056069572948793
14,44,2229,48,0.021534320323014805,0.34782608695652173,2.0510697032436163
44,14,2229,48,0.021534320323014805,0.12698412698412698,2.0510697032436163
55,5,2299,80,0.034797738147020446,0.3448275862068966,2.0484718880869646
5,55,2299,80,0.034797738147020446,0.20671834625322996,2.048471888086964
10,25,2649,175,0.0660626651566629,0.39592760180995473,2.0444682596385384
25,10,2649,175,0.0660626651566629,0.341130604288499,2.044468259638538
33,1,2225,125,0.056179775280898875,0.3894080996884735,2.033880332879938
1,33,2225,125,0.056179775280898875,0.2934272300469484,2.0338803328799377
3,44,2229,60,0.026917900403768506,0.3448275862068966,2.0333880678708263
44,3,2229,60,0.026917900403768506,0.15873015873015872,2.0333880678708263
79,97,2618,23,0.00878533231474408,0.24210526315789474,2.0315114709851554
97,79,2618,23,0.00878533231474408,0.07371794871794872,2.031511470985155
26,37,1080,25,0.023148148148148147,0.25,2.030075187969925
37,26,1080,25,0.023148148148148147,0.18796992481203006,2.030075187969925
20,23,2246,79,0.035173642030276044,0.2696245733788396,2.0253404408323537
23,20,2246,79,0.035173642030276044,0.26421404682274247,2.0253404408323537
67,91,2700,68,0.025185185185185185,0.21451104100946372,2.025104233306126
91,67,2700,68,0.025185185185185185,0.23776223776223776,2.025104233306126
33,95,2225,47,0.021123595505617977,0.14641744548286603,2.023470908070664
95,33,2225,47,0.021123595505617977,0.2919254658385093,2.023470908070664
67,14,2700,46,0.017037037037037038,0.14511041009463724,2.019577872451137
14,67,2700,46,0.017037037037037038,0.23711340206185566,2.0195778724511366
17,44,2229,38,0.01704800358905339,0.34234234234234234,2.018733018733019
44,17,2229,38,0.01704800358905339,0.10052910052910052,2.0187330187330184
11,24,2221,135,0.060783430886987844,0.37604456824512533,2.0173791934116507
24,11,2221,135,0.060783430886987844,0.32608695652173914,2.0173791934116507
4,9,2640,25,0.00946969696969697,0.4716981132075472,2.0150210661293277
9,4,2640,25,0.00946969696969697,0.040453074433656956,2.0150210661293277
5,14,2619,69,0.026345933562428408,0.14168377823408623,2.0057827848382264
14,5,2619,69,0.026345933562428408,0.372972972972973,2.0057827848382264
22,91,2226,69,0.03099730458221024,0.23958333333333334,2.004934210526316
91,22,2226,69,0.03099730458221024,0.2593984962406015,2.004934210526316
7,46,2700,63,0.023333333333333334,0.12092130518234165,2.0029909447381744
46,7,2700,63,0.023333333333333334,0.38650306748466257,2.0029909447381744
34,95,2222,50,0.022502250225022502,0.14492753623188406,2.0001800342064993
95,34,2222,50,0.022502250225022502,0.3105590062111801,2.000180034206499
18,1,1958,354,0.1807967313585291,0.4701195219123506,1.9967332405734979
1,18,1958,354,0.1807967313585291,0.7678958785249458,1.9967332405734977
27,95,2238,56,0.025022341376228777,0.14358974358974358,1.9959866220735785
95,27,2238,56,0.025022341376228777,0.34782608695652173,1.9959866220735785
14,91,2700,41,0.015185185185185185,0.211340206185567,1.9951697786749334
91,14,2700,41,0.015185185185185185,0.14335664335664336,1.9951697786749334
8,52,2610,25,0.009578544061302681,0.49019607843137253,1.992853216052776
52,8,2610,25,0.009578544061302681,0.03894080996884735,1.992853216052776
24,1,2221,157,0.07068887888338586,0.37922705314009664,1.9911661584495381
1,24,2221,157,0.07068887888338586,0.37115839243498816,1.991166158449538
81,5,2619,91,0.034746086292478044,0.3699186991869919,1.98935743977563
5,81,2619,91,0.034746086292478044,0.1868583162217659,1.9893574397756297
22,81,2226,62,0.027852650494159928,0.2152777777777778,1.9884163208852006
81,22,2226,62,0.027852650494159928,0.2572614107883817,1.9884163208852002
46,67,2700,38,0.014074074074074074,0.2331288343558282,1.985639914071723
67,46,2700,38,0.014074074074074074,0.11987381703470032,1.985639914071723
24,97,2139,106,0.049555867227676485,0.2849462365591398,1.985342019543974
97,24,2139,106,0.049555867227676485,0.34527687296416937,1.985342019543974
23,90,2291,113,0.04932343954604976,0.3542319749216301,1.98421871527006
90,23,2291,113,0.04932343954604976,0.2762836185819071,1.98421871527006
27,23,2238,102,0.045576407506702415,0.26153846153846155,1.9841460234680575
23,27,2238,102,0.045576407506702415,0.34576271186440677,1.9841460234680572
26,7,2353,124,0.05269868253293668,0.36904761904761907,1.9780616118884915
7,26,2353,124,0.05269868253293668,0.2824601366742597,1.978061611888491
95,44,2229,54,0.024226110363391656,0.33540372670807456,1.9778172138420587
44,95,2229,54,0.024226110363391656,0.14285714285714285,1.9778172138420584
33,55,2220,60,0.02702702702702703,0.18867924528301888,1.975792096831613
55,33,2220,60,0.02702702702702703,0.2830188679245283,1.9757920968316125
33,46,2225,39,0.01752808988764045,0.12149532710280374,1.9731905314141482
46,33,2225,39,0.01752808988764045,0.2846715328467153,1.973190531414148
44,74,2229,51,0.02288021534320323,0.1349206349206349,1.9656084656084656
74,44,2229,51,0.02288021534320323,0.3333333333333333,1.9656084656084654
14,6,2472,41,0.016585760517799353,0.23837209302325582,1.9641860465116279
6,14,2472,41,0.016585760517799353,0.13666666666666666,1.9641860465116276
30,10,2220,66,0.02972972972972973,0.26720647773279355,1.957750430913537
10,30,2220,66,0.02972972972972973,0.21782178217821782,1.9577504309135367
11,10,2699,167,0.06187476843275287,0.3422131147540984,1.956849993053626
10,11,2699,167,0.06187476843275287,0.3538135593220339,1.9568499930536258
20,79,2426,24,0.00989282769991756,0.06611570247933884,1.9560572465228787
79,20,2426,24,0.00989282769991756,0.2926829268292683,1.9560572465228785
3,72,2512,84,0.03343949044585987,0.35443037974683544,1.952476127026427
72,3,2512,84,0.03343949044585987,0.18421052631578946,1.9524761270264266
3,74,2692,66,0.02451708766716196,0.2037037037037037,1.9514959799657308
74,3,2692,66,0.02451708766716196,0.23487544483985764,1.9514959799657308
55,67,2327,51,0.02191663085517834,0.2170212765957447,1.9498398094142775
67,55,2327,51,0.02191663085517834,0.1969111969111969,1.9498398094142775
10,34,2222,92,0.041404140414041404,0.3026315789473684,1.9491228070175437
34,10,2222,92,0.041404140414041404,0.26666666666666666,1.9491228070175437
24,10,2221,110,0.049527239981990094,0.26570048309178745,1.9475933100556435
10,24,2221,110,0.049527239981990094,0.36303630363036304,1.9475933100556433
54,74,1867,28,0.014997321906802356,0.11155378486055777,1.9464571620061808
74,54,1867,28,0.014997321906802356,0.2616822429906542,1.9464571620061808
74,12,2668,101,0.03785607196401799,0.36330935251798563,1.9464043223252725
12,74,2668,101,0.03785607196401799,0.20281124497991967,1.9464043223252723
32,34,2220,100,0.04504504504504504,0.3021148036253776,1.9440430841980822
34,32,2220,100,0.04504504504504504,0.2898550724637681,1.9440430841980822
95,98,2295,36,0.01568627450980392,0.4235294117647059,1.944
98,95,2295,36,0.01568627450980392,0.072,1.944
7,72,2512,157,0.0625,0.35280898876404493,1.94354425389316
72,7,2512,157,0.0625,0.3442982456140351,1.94354425389316
21,91,2700,37,0.013703703703703704,0.20555555555555555,1.9405594405594406
91,21,2700,37,0.013703703703703704,0.12937062937062938,1.9405594405594406
83,80,2305,147,0.06377440347071583,0.45794392523364486,1.940369021440352
80,83,2305,147,0.06377440347071583,0.2702205882352941,1.9403690214403517
81,30,2220,52,0.023423423423423424,0.2157676348547718,1.939288054160297
30,81,2220,52,0.023423423423423424,0.21052631578947367,1.9392880541602968
72,74,2512,82,0.03264331210191083,0.17982456140350878,1.9387094345305325
74,72,2512,82,0.03264331210191083,0.351931330472103,1.9387094345305325
10,22,2226,77,0.03459119496855346,0.250814332247557,1.938585776330076
22,10,2226,77,0.03459119496855346,0.2673611111111111,1.938585776330076
96,98,1677,65,0.03875968992248062,0.22413793103448276,1.937522218272307
98,96,1677,65,0.03875968992248062,0.33505154639175255,1.9375222182723069
14,72,2512,64,0.025477707006369428,0.3516483516483517,1.9371505687295163
72,14,2512,64,0.025477707006369428,0.14035087719298245,1.937150568729516
55,23,2222,53,0.023852385238523854,0.25,1.9355400696864113
23,55,2222,53,0.023852385238523854,0.18466898954703834,1.9355400696864111
17,9,2636,80,0.030349013657056147,0.4519774011299435,1.9341110866534597
9,17,2636,80,0.030349013657056147,0.12987012987012986,1.9341110866534594
25,59,2504,27,0.010782747603833865,0.05636743215031315,1.933480138416221
59,25,2504,27,0.010782747603833865,0.3698630136986301,1.9334801384162208
24,67,2221,89,0.04007203962179198,0.21497584541062803,1.9330419135911128
67,24,2221,89,0.04007203962179198,0.3603238866396761,1.9330419135911128
2,72,2512,20,0.007961783439490446,0.3508771929824561,1.93290243151739
72,2,2512,20,0.007961783439490446,0.043859649122807015,1.93290243151739
34,3,2222,51,0.022952295229522954,0.14782608695652175,1.9321739130434783
3,34,2222,51,0.022952295229522954,0.3,1.932173913043478
9,24,2221,149,0.06708689779378658,0.35990338164251207,1.9307860160097083
